"Ward","Code","Total","Male","Female","wards","Age","Aged 18-24"
"Hall Green","E36006773",105,65,45
"Handsworth Wood","E36006774",210,140,70
"Harborne","E36006775",95,50,45
"Hodge Hill","E36006776",240,135,105
"Kings Norton","E36006777",180,105,75
"Kingstanding","E36006778",260,165,95
"Ladywood","E36006779",225,150,75
"Longbridge","E36006780",205,120,80
"Lozells and East Handsworth","E36006781",495,300,195
"Moseley and Kings Heath","E36006782",140,95,45
"Nechells","E36006783",395,220,175
"Northfield","E36006784",160,90,70
"Oscott","E36006785",105,70,40
"Perry Barr","E36006786",170,105,65
"Quinton","E36006787",155,95,60
"Selly Oak","E36006788",130,55,70
"Shard End","E36006789",225,130,95
"Sheldon","E36006790",135,85,45
"Soho","E36006791",375,240,135
"South Yardley","E36006792",265,160,105
"Sparkbrook","E36006793",400,245,155
"Springfield","E36006794",300,165,135
"Stechford and Yardley North","E36006795",250,150,100
"Stockland Green","E36006796",295,185,110
"Sutton Four Oaks","E36006797",35,25,15
"Sutton New Hall","E36006798",55,35,20
"Sutton Trinity","E36006799",65,40,25
"Sutton Vesey","E36006800",55,30,25
"Tyburn","E36006801",210,150,60
"Washwood Heath","E36006802",390,235,155
"Weoley","E36006803",240,150,90
"Bablake","E36006804",35,20,15
"Binley and Willenhall","E36006805",110,60,50
"Cheylesmore","E36006806",50,35,15
"Earlsdon","E36006807",25,15,10
"Foleshill","E36006808",155,95,60
"Henley","E36006809",105,70,35
"Holbrook","E36006810",80,55,25
"Longford","E36006811",90,55,35
"Lower Stoke","E36006812",90,60,30
"Radford","E36006813",105,60,45
"Sherbourne","E36006814",70,40,30
"St Michael's","E36006815",175,110,65
"Upper Stoke","E36006816",65,40,25
"Wainbody","E36006817",20,15,5
"Westwood","E36006818",80,50,30
"Whoberley","E36006819",50,25,25
"Woodlands","E36006820",60,35,25
"Wyken","E36006821",70,45,25
"Amblecote","E36006822",40,30,10
"Belle Vale","E36006823",80,45,35
"Brierley Hill","E36006824",130,70,55
"Brockmoor and Pensnett","E36006825",100,55,45
"Castle and Priory","E36006826",155,95,60
"Coseley East","E36006827",85,55,35
"Cradley and Wollescote","E36006828",100,60,40
"Gornal","E36006829",65,40,30
"Halesowen North","E36006830",50,25,25
"Halesowen South","E36006831",40,25,10
"Hayley Green and Cradley South","E36006832",30,20,10
"Kingswinford North and Wall Heath","E36006833",30,20,15
"Kingswinford South","E36006834",35,20,15
"Lye and Stourbridge North","E36006835",70,45,30
"Netherton, Woodside and St Andrews","E36006836",110,60,50
"Norton","E36006837",35,25,10
"Pedmore and Stourbridge East","E36006838",30,20,15
"Quarry Bank and Dudley Wood","E36006839",70,45,25
"Sedgley","E36006840",55,35,25
"St James's","E36006841",110,70,40
"St Thomas's","E36006842",165,90,75
"Upper Gornal and Woodsetton","E36006843",70,45,25
"Wollaston and Stourbridge Town","E36006844",45,30,20
"Wordsley","E36006845",35,20,15
"Abbey","E36006846",50,35,15
"Blackheath","E36006847",65,35,25
"Bristnall","E36006848",75,50,25
"Charlemont with Grove Vale","E36006849",65,35,30
"Cradley Heath and Old Hill","E36006850",75,35,35
"Friar Park","E36006851",65,30,30
"Great Barr with Yew Tree","E36006852",70,45,25
"Great Bridge","E36006853",90,50,40
"Greets Green and Lyng","E36006854",95,70,25
"Hateley Heath","E36006855",115,65,45
"Langley","E36006856",70,50,20
"Newton","E36006857",55,30,25
"Old Warley","E36006858",55,35,20
"Oldbury","E36006859",65,45,25
"Princes End","E36006860",135,75,60
"Rowley","E36006861",75,50,25
"Smethwick","E36006862",85,55,30
"Soho and Victoria","E36006863",110,75,40
"St Pauls","E36006864",90,55,35
"Tipton Green","E36006865",115,70,45
"Tividale","E36006866",65,40,25
"Wednesbury North","E36006867",80,50,30
"Wednesbury South","E36006868",65,45,15
"West Bromwich Central","E36006869",110,70,40
"Bickenhill","E36006870",60,40,20
"Blythe","E36006871",15,10,5
"Castle Bromwich","E36006872",35,25,15
"Chelmsley Wood","E36006873",145,85,60
"Dorridge and Hockley Heath","E36006874",15,5,10
"Elmdon","E36006875",20,15,5
"Kingshurst and Fordbridge","E36006876",135,85,55
"Knowle","E36006877",5,5,5
"Lyndon","E36006878",40,25,15
"Meriden","E36006879",15,10,0
"Olton","E36006880",25,20,5
"Shirley East","E36006881",20,5,15
"Shirley South","E36006882",25,15,10
"Shirley West","E36006883",25,20,10
"Silhill","E36006884",30,15,15
"Smith's Wood","E36006885",150,85,60
"St Alphege","E36006886",15,10,0
"Aldridge Central and South","E36006887",35,20,15
"Aldridge North and Walsall Wood","E36006888",50,25,25
"Bentley and Darlaston North","E36006889",115,55,60
"Birchills Leamore","E36006890",165,100,65
"Blakenall","E36006891",155,95,60
"Bloxwich East","E36006892",95,60,35
"Bloxwich West","E36006893",90,60,35
"Brownhills","E36006894",75,40,35
"Darlaston South","E36006895",135,75,60
"Paddock","E36006896",40,15,25
"Palfrey","E36006897",110,60,50
"Pelsall","E36006898",45,25,20
"Pheasey Park Farm","E36006899",30,20,10
"Pleck","E36006900",125,80,45
"Rushall-Shelfield","E36006901",60,30,30
"Short Heath","E36006902",55,35,20
"St Matthew's","E36006903",140,80,60
"Streetly","E36006904",20,10,10
"Willenhall North","E36006905",80,45,35
"Willenhall South","E36006906",150,95,55
"Bilston East","E36006907",130,75,55
"Bilston North","E36006908",85,55,30
"Blakenhall","E36006909",85,65,20
"Bushbury North","E36006910",70,50,20
"Bushbury South and Low Hill","E36006911",165,105,60
"East Park","E36006912",150,100,50
"Ettingshall","E36006913",125,70,55
"Fallings Park","E36006914",95,60,40
"Graiseley","E36006915",85,50,35
"Heath Town","E36006916",145,80,65
"Merry Hill","E36006917",70,40,30
"Oxley","E36006918",110,65,45
"Park","E36006919",85,45,45
"Penn","E36006920",35,25,15
"Spring Vale","E36006921",70,40,30
"St Peter's","E36006922",145,90,55
"Tettenhall Regis","E36006923",45,25,20
"Tettenhall Wightwick","E36006924",35,20,15
"Wednesfield North","E36006925",70,45,30
"Wednesfield South","E36006926",70,45,30
"Alvechurch","E36006115",10,5,5
"Beacon","E36006116",10,10,0
"Catshill","E36006117",15,10,5
"Charford","E36006118",35,20,15
"Drakes Cross and Walkers Heath","E36006119",10,5,5
"Furlongs","E36006120",5,0,0
"Hagley","E36006121",0,0,0
"Hillside","E36006122",10,5,5
"Hollywood and Majors Green","E36006123",10,5,5
"Linthurst","E36006124",0,0,0
"Marlbrook","E36006125",10,5,5
"Norton","E36006126",5,5,0
"Sidemoor","E36006127",30,20,10
"Slideslow","E36006128",10,5,5
"St Johns","E36006129",10,5,5
"Stoke Heath","E36006130",5,0,0
"Stoke Prior","E36006131",5,0,0
"Tardebigge","E36006132",0,0,0
"Uffdown","E36006133",5,0,0
"Waseley","E36006134",10,5,5
"Whitford","E36006135",10,5,10
"Woodvale","E36006136",5,0,5
"Wythall South","E36006137",5,5,5
"Alfrick and Leigh","E36006138",5,5,0
"Baldwin","E36006139",0,0,0
"Broadheath","E36006140",0,0,0
"Chase","E36006141",10,5,5
"Dyson Perrins","E36006142",20,10,5
"Hallow","E36006143",0,0,0
"Kempsey","E36006144",10,5,5
"Lindridge","E36006145",0,0,0
"Link","E36006146",30,20,10
"Longdon","E36006147",0,0,0
"Martley","E36006148",0,0,0
"Morton","E36006149",0,0,0
"Pickersleigh","E36006150",35,25,10
"Powick","E36006151",5,5,0
"Priory","E36006152",10,5,5
"Ripple","E36006153",0,0,0
"Teme Valley","E36006154",5,0,0
"Tenbury","E36006155",10,5,5
"Upton and Hanley","E36006156",10,5,5
"Wells","E36006157",0,0,0
"West","E36006158",10,5,5
"Woodbury","E36006159",0,0,0
"Abbey","E36006160",30,20,10
"Astwood Bank and Feckenham","E36006161",10,0,10
"Batchley & Brockhill","E36006162",45,25,20
"Central","E36006163",40,25,15
"Church Hill","E36006164",50,35,15
"Crabbs Cross","E36006165",10,5,0
"Greenlands","E36006166",50,30,20
"Headless Cross and Oakenshaw","E36006167",20,15,5
"Lodge Park","E36006168",30,20,15
"Matchborough","E36006169",20,15,10
"West","E36006170",10,5,5
"Winyates","E36006171",30,20,10
"Arboretum","E36006172",20,10,5
"Battenhall","E36006173",10,5,5
"Bedwardine","E36006174",25,15,10
"Cathedral","E36006175",50,30,20
"Claines","E36006176",10,10,0
"Gorse Hill","E36006177",25,15,10
"Nunnery","E36006178",30,20,10
"Rainbow Hill","E36006179",35,20,15
"St Clement","E36006180",30,20,10
"St John","E36006181",40,25,20
"St Peter's Parish","E36006182",10,5,5
"St Stephen","E36006183",10,5,5
"Warndon","E36006184",35,20,15
"Warndon Parish North","E36006185",5,0,5
"Warndon Parish South","E36006186",10,5,5
"Badsey","E36006187",5,0,5
"Bengeworth","E36006188",15,10,5
"Bowbrook","E36006189",5,5,5
"Bredon","E36006190",5,5,0
"Bretforton and Offenham","E36006191",5,0,5
"Broadway and Wickhamford","E36006192",0,0,0
"Dodderhill","E36006193",5,0,0
"Drakes Broughton","E36006194",0,0,0
"Droitwich Central","E36006195",10,5,5
"Droitwich East","E36006196",15,10,5
"Droitwich South East","E36006197",10,5,0
"Droitwich South West","E36006198",15,10,5
"Droitwich West","E36006199",25,15,10
"Eckington","E36006200",0,0,0
"Elmley Castle and Somerville","E36006201",0,0,0
"Evesham North","E36006202",15,10,10
"Evesham South","E36006203",10,5,5
"Fladbury","E36006204",5,5,0
"Great Hampton","E36006205",10,5,5
"Hartlebury","E36006206",10,0,5
"Harvington and Norton","E36006207",5,5,0
"Honeybourne and Pebworth","E36006208",5,0,5
"Inkberrow","E36006209",0,0,0
"Little Hampton","E36006210",10,5,5
"Lovett and North Claines","E36006211",10,10,5
"Norton and Whittington","E36006212",5,0,0
"Ombersley","E36006213",0,0,0
"Pershore","E36006214",20,10,5
"Pinvin","E36006215",10,5,5
"South Bredon Hill","E36006216",0,0,0
"The Littletons","E36006217",0,0,0
"Upton Snodsbury","E36006218",0,0,0
"Aggborough and Spennells","E36006219",10,10,5
"Areley Kings","E36006220",20,10,10
"Bewdley and Arley","E36006221",10,5,5
"Blakedown and Chaddesley","E36006222",5,0,5
"Broadwaters","E36006223",45,25,20
"Cookley","E36006224",5,5,0
"Franche","E36006225",15,10,5
"Greenhill","E36006226",35,25,10
"Habberley and Blakebrook","E36006227",20,10,5
"Lickhill","E36006228",15,10,5
"Mitton","E36006229",15,10,5
"Offmore and Comberton","E36006230",25,20,5
"Oldington and Foley Park","E36006231",65,45,20
"Rock","E36006232",0,0,0
"Sutton Park","E36006233",25,15,5
"Wolverley","E36006234",0,0,0
"Wribbenhall","E36006235",5,0,5
"Brickhill","E36001576",25,15,10
"Bromham and Biddenham","E36001577",5,5,5
"Castle","E36001578",50,30,20
"Cauldwell","E36001579",55,30,25
"Clapham","E36001580",10,0,5
"De Parys","E36001581",20,15,5
"Eastcotts","E36001582",20,10,10
"Elstow","E36001583",10,5,5
"Goldington","E36001584",55,30,20
"Great Barford","E36001585",15,10,10
"Harpur","E36001586",75,50,25
"Harrold","E36001587",5,0,5
"Kempston Central and East","E36001588",15,10,5
"Kempston North","E36001589",25,20,5
"Kempston Rural","E36001590",10,5,5
"Kempston South","E36001591",5,5,0
"Kempston West","E36001592",30,20,10
"Kingsbrook","E36001593",40,20,20
"Newnham","E36001594",20,10,10
"Oakley","E36001595",0,0,0
"Putnoe","E36001596",10,10,5
"Queens Park","E36001597",45,30,20
"Riseley","E36001598",5,5,0
"Sharnbrook","E36001599",5,5,0
"Wilshamstead","E36001600",5,0,0
"Wootton","E36001601",10,5,5
"Wyboston","E36001602",5,0,5
"Ampthill","E36001603",15,15,5
"Arlesey","E36001604",25,15,10
"Aspley and Woburn","E36001605",5,5,0
"Barton-le-Clay","E36001606",5,0,0
"Biggleswade North","E36001607",30,20,10
"Biggleswade South","E36001608",15,5,10
"Caddington","E36001609",5,0,5
"Cranfield and Marston Moretaine","E36001610",20,10,10
"Dunstable-Central","E36001611",0,0,0
"Dunstable-Icknield","E36001612",15,10,5
"Dunstable-Manshead","E36001613",15,10,5
"Dunstable-Northfields","E36001614",25,10,15
"Dunstable-Watling","E36001615",10,10,0
"Eaton Bray","E36001616",5,5,0
"Flitwick","E36001617",15,10,10
"Heath and Reach","E36001618",5,5,0
"Houghton Conquest and Haynes","E36001619",5,0,5
"Houghton Hall","E36001620",25,15,10
"Leighton Buzzard North","E36001621",25,15,10
"Leighton Buzzard South","E36001622",20,10,10
"Linslade","E36001623",5,5,0
"Northill","E36001624",10,5,5
"Parkside","E36001625",15,10,5
"Potton","E36001626",10,5,5
"Sandy","E36001627",30,15,15
"Shefford","E36001628",15,15,0
"Silsoe and Shillington","E36001629",0,0,0
"Stotfold and Langford","E36001630",20,10,10
"Tithe Farm","E36001631",25,15,10
"Toddington","E36001632",10,5,5
"Westoning, Flitton and Greenfield","E36001633",5,0,0
"Barnfield","E36000746",15,10,5
"Biscot","E36000747",50,35,15
"Bramingham","E36000748",5,5,0
"Challney","E36000749",45,25,20
"Crawley","E36000750",25,15,10
"Dallow","E36000751",50,30,15
"Farley","E36000752",50,30,20
"High Town","E36000753",35,20,15
"Icknield","E36000754",15,5,10
"Leagrave","E36000755",40,20,20
"Lewsey","E36000756",45,25,20
"Limbury","E36000757",30,20,10
"Northwell","E36000758",30,20,5
"Round Green","E36000759",30,15,15
"Saints","E36000760",40,25,15
"South","E36000761",95,60,35
"Stopsley","E36000762",10,5,5
"Sundon Park","E36000763",15,10,5
"Wigmore","E36000764",15,10,5
"Barnack","E36000722",0,0,0
"Bretton North","E36000723",55,30,20
"Bretton South","E36000724",10,5,5
"Central","E36000725",65,45,20
"Dogsthorpe","E36000726",70,45,30
"East","E36000727",85,50,35
"Eye and Thorney","E36000728",20,5,15
"Fletton and Woodston","E36000729",60,35,25
"Glinton and Wittering","E36000730",10,5,5
"Newborough","E36000731",0,0,0
"North","E36000732",30,20,15
"Northborough","E36000733",0,0,0
"Orton Longueville","E36000734",60,30,30
"Orton Waterville","E36000735",25,15,5
"Orton with Hampton","E36000736",50,30,20
"Park","E36000737",70,45,30
"Paston","E36000738",40,25,15
"Ravensthorpe","E36000739",60,40,20
"Stanground Central","E36000740",35,20,15
"Stanground East","E36000741",15,10,5
"Walton","E36000742",25,10,15
"Werrington North","E36000743",20,15,10
"Werrington South","E36000744",10,5,5
"West","E36000745",30,15,15
"Belfairs","E36000765",20,15,5
"Blenheim Park","E36000766",30,20,10
"Chalkwell","E36000767",30,20,10
"Eastwood Park","E36000768",20,10,10
"Kursaal","E36000769",150,90,60
"Leigh","E36000770",10,5,5
"Milton","E36000771",65,35,30
"Prittlewell","E36000772",35,25,10
"Shoeburyness","E36000773",60,35,25
"Southchurch","E36000774",45,25,20
"St Laurence","E36000775",30,15,15
"St. Luke's","E36000776",35,20,10
"Thorpe","E36000777",15,5,5
"Victoria","E36000778",80,40,40
"West Leigh","E36000779",5,5,0
"West Shoebury","E36000780",30,20,10
"Westborough","E36000781",50,35,15
"Aveley and Uplands","E36000782",30,15,15
"Belhus","E36000783",55,30,25
"Chadwell St Mary","E36000784",50,35,20
"Chafford and North Stifford","E36000785",20,10,10
"Corringham and Fobbing","E36000786",5,5,0
"East Tilbury","E36000787",25,15,15
"Grays Riverside","E36000788",60,30,30
"Grays Thurrock","E36000789",30,15,15
"Little Thurrock Blackshots","E36000790",20,15,5
"Little Thurrock Rectory","E36000791",10,5,5
"Ockendon","E36000792",45,30,15
"Orsett","E36000793",5,5,5
"South Chafford","E36000794",15,5,5
"Stanford East and Corringham Town","E36000795",30,15,15
"Stanford-le-Hope West","E36000796",25,20,10
"Stifford Clays","E36000797",10,5,5
"The Homesteads","E36000798",10,5,5
"Tilbury Riverside and Thurrock Park","E36000799",55,25,25
"Tilbury St Chads","E36000800",55,35,20
"West Thurrock and South Stifford","E36000801",60,30,30
"Abbey","E36001742",25,15,10
"Arbury","E36001743",25,20,5
"Castle","E36001744",5,0,0
"Cherry Hinton","E36001745",10,10,5
"Coleridge","E36001746",25,10,15
"East Chesterton","E36001747",20,10,10
"King's Hedges","E36001748",20,15,5
"Market","E36001749",0,0,0
"Newnham","E36001750",5,0,0
"Petersfield","E36001751",15,10,5
"Queen Edith's","E36001752",10,5,5
"Romsey","E36001753",10,5,5
"Trumpington","E36001754",40,20,20
"West Chesterton","E36001755",15,10,5
"Bottisham","E36001756",0,0,0
"Burwell","E36001757",5,5,5
"Cheveley","E36001758",5,0,0
"Downham Villages","E36001759",0,0,0
"Dullingham Villages","E36001760",0,0,0
"Ely East","E36001761",5,5,0
"Ely North","E36001762",5,5,5
"Ely South","E36001763",15,10,5
"Ely West","E36001764",5,5,5
"Fordham Villages","E36001765",10,5,5
"Haddenham","E36001766",5,5,0
"Isleham","E36001767",5,0,0
"Littleport East","E36001768",10,5,5
"Littleport West","E36001769",10,5,5
"Soham North","E36001770",10,5,5
"Soham South","E36001771",10,5,5
"Stretham","E36001772",5,5,0
"Sutton","E36001773",0,0,0
"The Swaffhams","E36001774",0,0,0
"Bassenhally","E36001775",5,5,0
"Benwick, Coates and Eastrea","E36001776",10,10,0
"Birch","E36001777",5,5,0
"Clarkson","E36001778",10,10,0
"Delph","E36001779",0,0,0
"Doddington","E36001780",5,5,0
"Elm and Christchurch","E36001781",10,5,5
"Hill","E36001782",20,10,10
"Kingsmoor","E36001783",10,5,5
"Kirkgate","E36001784",5,5,0
"Lattersey","E36001785",10,5,5
"Manea","E36001786",5,0,0
"March East","E36001787",25,15,10
"March North","E36001788",35,15,20
"March West","E36001789",15,10,5
"Medworth","E36001790",15,10,5
"Parson Drove and Wisbech St Mary","E36001791",20,10,10
"Peckover","E36001792",15,15,5
"Roman Bank","E36001793",25,15,5
"Slade Lode","E36001794",10,0,5
"St Andrews","E36001795",5,0,0
"St Marys","E36001796",5,0,0
"Staithe","E36001797",20,5,15
"The Mills","E36001798",5,0,5
"Waterlees","E36001799",30,25,10
"Wenneye","E36001800",5,5,0
"Wimblington","E36001801",10,5,5
"Alconbury and The Stukeleys","E36001802",5,5,0
"Brampton","E36001803",5,0,5
"Buckden","E36001804",0,0,0
"Earith","E36001805",5,0,5
"Ellington","E36001806",5,5,5
"Elton and Folksworth","E36001807",0,0,0
"Fenstanton","E36001808",5,0,5
"Godmanchester","E36001809",10,5,5
"Gransden and The Offords","E36001810",0,0,0
"Huntingdon East","E36001811",15,10,5
"Huntingdon North","E36001812",45,20,20
"Huntingdon West","E36001813",15,5,5
"Kimbolton and Staughton","E36001814",0,0,0
"Little Paxton","E36001815",0,0,0
"Ramsey","E36001816",20,10,10
"Sawtry","E36001817",5,5,0
"Somersham","E36001818",10,5,5
"St Ives East","E36001819",5,0,5
"St Ives South","E36001820",10,5,5
"St Ives West","E36001821",0,0,0
"St Neots Eaton Ford","E36001822",10,5,5
"St Neots Eaton Socon","E36001823",10,5,5
"St Neots Eynesbury","E36001824",20,10,10
"St Neots Priory Park","E36001825",25,20,5
"Stilton","E36001826",5,5,0
"The Hemingfords","E36001827",5,5,0
"Upwood and The Raveleys","E36001828",5,0,0
"Warboys and Bury","E36001829",10,5,5
"Yaxley and Farcet","E36001830",30,15,10
"Balsham","E36001831",5,0,0
"Bar Hill","E36001832",5,0,5
"Barton","E36001833",0,0,0
"Bassingbourn","E36001834",5,5,0
"Bourn","E36001835",5,5,0
"Caldecote","E36001836",0,0,0
"Comberton","E36001837",0,0,0
"Cottenham","E36001838",10,5,5
"Duxford","E36001839",0,0,0
"Fowlmere and Foxton","E36001840",0,0,0
"Fulbourn","E36001841",10,5,5
"Gamlingay","E36001842",5,5,5
"Girton","E36001843",0,0,0
"Hardwick","E36001844",0,0,0
"Harston and Hauxton","E36001845",0,0,0
"Haslingfield and The Eversdens","E36001846",10,5,5
"Histon and Impington","E36001847",15,10,5
"Linton","E36001848",5,0,5
"Longstanton","E36001849",5,5,0
"Melbourn","E36001850",5,0,0
"Meldreth","E36001851",5,0,5
"Milton","E36001852",0,0,0
"Orwell and Barrington","E36001853",0,0,0
"Papworth and Elsworth","E36001854",10,5,0
"Sawston","E36001855",10,10,5
"Swavesey","E36001856",0,0,0
"Teversham","E36001857",0,0,0
"The Abingtons","E36001858",0,0,0
"The Mordens","E36001859",0,0,0
"The Shelfords and Stapleford","E36001860",0,0,0
"The Wilbrahams","E36001861",5,5,0
"Waterbeach","E36001862",5,5,0
"Whittlesford","E36001863",0,0,0
"Willingham and Over","E36001864",5,5,0
"Billericay East","E36002634",15,10,5
"Billericay West","E36002635",10,5,10
"Burstead","E36002636",10,0,5
"Crouch","E36002637",15,5,10
"Fryerns","E36002638",75,40,35
"Laindon Park","E36002639",50,30,25
"Langdon Hills","E36002640",15,15,5
"Lee Chapel North","E36002641",95,50,45
"Nethermayne","E36002642",45,30,15
"Pitsea North West","E36002643",65,35,30
"Pitsea South East","E36002644",55,30,30
"St Martin's","E36002645",65,25,40
"Vange","E36002646",80,45,35
"Wickford Castledon","E36002647",15,10,5
"Wickford North","E36002648",25,15,5
"Wickford Park","E36002649",15,10,10
"Black Notley and Terling","E36002650",5,0,0
"Bocking Blackwater","E36002651",10,10,5
"Bocking North","E36002652",15,10,10
"Bocking South","E36002653",15,10,5
"Bradwell, Silver End and Rivenhall","E36002654",5,5,0
"Braintree Central","E36002655",35,20,15
"Braintree East","E36002656",35,20,10
